,targetId,userId,userName,cmtContent,time
278,2931386,81094,yyroma,"灯我最强 不服来辩<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2021-12-09
279,2931379,301035,开拖拉机的奥巴马,算是个中性评价,2021-12-09
280,2931378,301035,开拖拉机的奥巴马,"我见过几次<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2021-12-09
281,2931359,27802,iamwangshi,这个外观实在是欣赏不来啊，觉得没有奔驰的气势,2021-12-09
282,2931358,1307,kmzhp,这代S在路上迄今为止未见一辆。,2021-12-09
283,2931355,452115,洛威su,喜欢,2021-12-09
284,2931352,391117,不够姣好的人,好车,2021-12-09
285,2931347,357855,小号手0539,豪车了啊,2021-12-09
286,2931339,59472,诺亚方舟66,不用装就是B,2021-12-09
287,2931333,322862,tangbohudianzan,毕竟是B,2021-12-09
288,2931332,61283,晓莱,气场呢？气场呢？这样的S和E有什么区别，一副油嘴滑舌吊儿郎当的样子,2021-12-09
289,2931325,282332,查拉图斯特拉,S级去考虑方向盘手感就是舍本逐末了，因为真做到S级车主的层次的人还要自己开这车本身就有点不对味了。不过反过来说从W220开始221/222，BOSS氛围一代不如一代，W223正面看过去还以为是个E级呢，这才是药丸的部分啊...,2021-12-09
290,2931319,325912,啊啊啊水,强烈推荐,2021-12-09
291,2931313,384254,安心至上主義者,多瞅一眼都是罪恶!,2021-12-09
292,2931292,467398,新手新车新,和红旗不能比,2021-12-09
293,2940374,463747,DEBUG2016,现代的主要问题是品牌，虽然他其实并不差,2022-01-08
294,2934938,367740,Zalive,高级？,2021-12-20
295,2931861,11258,ultramz,A循环的机头本身就跟好听绝缘了...,2021-12-10
296,2931844,83362,Petrolhead,我自己就开威兰达，凯、亚、汉都体验过，发觉这一代的双擎都是一个德行，加速噪音震动大还难听，只有ES300h能稍好点儿,2021-12-10
297,2931246,309407,herozxk,推荐还是减的,2021-12-09
298,2931052,11258,ultramz,"去试试汉兰达，比荣放吵多了<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_17.png"" class=""xcp_face_img_0"" />",2021-12-08
299,2931001,83362,Petrolhead,A25的双擎就是吵啊，有什么好阴阳怪气的,2021-12-08
300,2930952,12972,高速上的老鼠,这么说前面谈的是老黄历了，如今电池升级没有？<br>我开20款RX450h发现低速效率还是不怎么样，当然这货大排量，对电池要求更高。,2021-12-08
301,2930825,11258,ultramz,哈哈哈那可是09年上市的车型了，至今都12年了。另外上一代和这一代的mg1转速都是10000转的电机哟，转速不低了。,2021-12-07
302,2930710,12972,高速上的老鼠,知道，新的提高2.5%，不晓得实际运行能提高多少。<br>从太阳轮、行星架的速比来看，低速电机MG1是会限制机头转速。<br>HEV电池容量、功率都小也是削不了大高峰填不了大低谷的原因之一。<br>换言之这玩意没有做到全工况高效，曾经的王者该升级了。,2021-12-07
303,2930691,11258,ultramz,38.5%是上一代混动的热效率，41%是这一代混动的热效率，不要搞混了。,2021-12-07
304,2930516,23618,初四,我给的图，是老款，最高就是38.5。丰田除了电池功率不够外，容量也不够，夏季开空调遇到重度拥堵，太容易馈电。当然，如果能改成带增程模式的动力分流式最好。,2021-12-06
305,2930488,12972,高速上的老鼠,我晕，实际峰值38%真不高，标称可是41%，混动都没拉得满是真锤子哈。<br>220-250克取平均即35.6%热效，达到标称值的87%，这个数据一般般，难怪现代P0+P2都能赶上它。<br>我觉得THS除了电池功率要加强，行星架与太阳轮的速比也得改，万转发电机就不指望了。,2021-12-06
306,2930468,104943,司狼神威,P0+P2的混动架构，你从哪儿得出结论做不到发电同时进行电驱的？ 另外同时发电+电驱就是为了应付拥堵+馈电这种最严苛的耗油路况，单电机混动在这种条件下有一个算一个全部被双电机混动按地上摩擦，反而顺畅路况单电机混动并不会落后双电机混动。,2021-12-06
307,2930427,23618,初四,227克,2021-12-06
308,2930426,23618,初四,250克,2021-12-06
309,2930425,23618,初四,38%已经很高了好吧，实际上大多数情况下都在220-250克之间波动。,2021-12-06
310,2930421,12972,高速上的老鼠,正常行驶最高热效才38%？18机头那么烂？这垃圾有脸叫混动专用？,2021-12-06
311,2930379,471875,XCP徐志杭,外观是挺出位的，就是这个内饰，多少有点老气,2021-12-06
312,2930342,23618,初四,这是ths1.8的几个工况，220克是正常行驶中最高的数据，但和油品什么的有关系，有时在230克左右。1400克是冷车冷动热车时的效率。280克和320和水温关系没关系，水温80，也会有320出现。<br>等明天给你发220克左右的图。,2021-12-06
313,2930330,12972,高速上的老鼠,1479克，热效6%不到，车速11，机头输出1.2KW，电池无充放，这冷机不发电呢。<br>322克，热效26%，机头输出4.9KW，发电4.2KW，车速0，温度46算半热。<br>282克，热效29.6%，机头4.9、发电4.4，车速0，温度78算热机了。<br>这是18排量的数据？220克热效38%是啥情况？就是机头输出、发电、车速各多少来着。<br>另:根据图看，行星架跟太阳轮的速比约3.6，没记错mg1是低速电机，原地发电机头转速拉不起来跟这速比也有关系啊。<br>这THS怎么啥地方都在省哦，挺好的桶形硬是搞了几块短板上去。,2021-12-06
314,2930307,23618,初四,1400克，一次只能传一张图,2021-12-06
315,2930305,23618,初四,280克,2021-12-06
316,2930303,23618,初四,320克,2021-12-06
317,2930301,23618,初四,我给你传几张图片看看，复点是右下角每千瓦克，在不同的情况下，强启效率不一样，高的时候能到280克，低的时候到320克，冷启动低到1000多克。正常最高能到220多克。,2021-12-06
318,2930100,23618,初四,不，极睿这种结构完全不会同时发电和电驱，同一时间内，要么单纯发电，要么单纯电驱。bsg可以发电，但主电机驱动时，bsg不发电。这是结构形式决定的，并不是功率问题，加大到30kw，在电驱时，也不发电。我不知道你让他同时发电又电驱要干什么？,2021-12-05
319,2930066,104943,司狼神威,.....我说的就是同时发电+电驱动，极睿可以做到，是标准的双电机混动，它的BSG就是可以充当发电机不然也会叫启发电一体机了，你不能因为发电功率比ISG小就不认为这是发电机,2021-12-05
320,2930021,11258,ultramz,我的说法肯定是在相同速度下的横比，另外高速下电量大部分时候都靠近60%soc没必要用力发电。,2021-12-05
321,2929976,23618,初四,瞬时油耗是百公里油耗，不结合车速一起看，没意义，如果能调成每小时油耗还有点用。我感觉不是压榨热效率，而是快速补充电量，但高速上只有几秒无法解释了，无论是热效率还是电量，都没有意义，只能说标定有问题。,2021-12-05
322,2929966,11258,ultramz,我那个也是中大型suv的ths，刚开始最大的感受不同是，踩到eco中线并维持（就是让发动机不熄火啦）一小会纯电续航就开始往上涨，瞬时油耗也比较高，中速的时候大概在15个左右（比普锐斯同样情况高一倍以上），发电力度明显更用力，但这个状态只能维持很短时间，大概不到1分钟就会进入普通双擎那种状态，瞬时油耗会掉到5个左右。高速上这个用力发电的状态更短，几秒就没了。其实我个人觉得这样挺好的，设定上应该是更倾向于压榨热效率了，但用在汉兰达这种隔音相对好的车上就糟心了，一堆人在那喊吵死了吵死了吵死了哈哈哈嗝,2021-12-05
323,2929902,23618,初四,我们常说的双电机混动，都是一个发电，另外一个同时能驱动。极睿不需要发电的同时又电驱，同一时间内，要么发电，要么就电驱，所以普遍把他定义为单电机驱动，就算把小电机加大一倍，这种结构也是单电机混动。,2021-12-05
324,2929900,23618,初四,主要是丰田对电池的策略太保守（扣门），如果电池相当于epower的两倍，那么发动机再降到2.0自吸也够用。话说你的插混电池功率翻倍，发动机也更加从容淡定了。,2021-12-04
325,2929827,11258,ultramz,其实是中大型suv的ths，发动机从3.5缩下来，靠电池功率来顶发动机少掉的部分（汉兰达双擎电池输出40多kw），但馈电了怎么办，还是得靠发动机来补，既然发动机小了，那补电的事情就只能靠发动机飚转速了，也正好加大发电压力压榨发动机热效率，代价就是头几十秒发动机噪音感人了。,2021-12-04
326,2929809,11258,ultramz,搞清楚，凌动的ths和汉兰达的ths发动机强启发动的力度都不一样，他们不是一套ths。,2021-12-04
327,2929802,104943,司狼神威,BSG 电机你当不存在是吧，发电能力虽然弱了点但用在小车上还是没任何问题的，现代起亚的照样是双电机混动,2021-12-04
328,2929766,282332,查拉图斯特拉,"何必在意淫大师身上浪费时间，更何况人家是连义务教育阶段数学物理水平都能自己发明的超级意淫大师。隔壁贴跟我发明物理定律，这边就和你发明数学了。太牛逼了<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_27.png"" class=""xcp_face_img_0"" />",2021-12-04
329,2929729,72232,我是海狼,开始试水了！,2021-12-04
330,2929629,23618,初四,我刚换了手机，新手机上没图，等两天我找个图给你，比你这个图准确多了。,2021-12-03
331,2929619,12972,高速上的老鼠,你装不懂！<br>电池温度没变化是为啥你装不懂。<br>风扇平时夏天都基本不转是为啥你也装不懂。<br>你就懂了选择性无视原地发电功率的原因。<br>别只盯着丰田HEV电池省到头的比，眼界放大点。,2021-12-03
332,2929616,12972,高速上的老鼠,这78KW的机头，1000转58NM（6KW）热效都快36%了。<br>丰田18才72KW，1000转6KW热效27%？<br>130多KW的25排量这么玩是27%还差不多。<br>我都被你忽悠成大神了！,2021-12-03
333,2929607,23618,初四,又转到级别上来了，途胜又不和极睿比油耗，只和crv混动，威兰达混动比油耗，只要油耗不比这二者高，就足以说明这套混动够先进了。,2021-12-03
334,2929594,282332,查拉图斯特拉,你继续接着胡搅蛮缠，最后打你一次脸：Ioniq/Niro节能的最大主要原因就是因为它是小型车，Ioniq同样有BEV版的，仅仅用28kwh的电池就可以做出250km续航，百公里电耗逼近个位数，相比来说稍大尺寸BEV中电耗最强的Model3百公里几个电你敢去查吗？按比例放大你看还有没有这个能耗？回复你都是浪费时间。,2021-12-03
335,2929567,23618,初四,我知道问题出在哪里了，文章中漏了几个字，应该是发动机110kw，主电机44kw，系统综合功率142kw。这套系统就是极睿的放大版。,2021-12-03
336,2929566,23618,初四,噢，发电8，主电机32，途胜8.5，主电机44，电量就不够了？,2021-12-03
337,2929562,23618,初四,极睿的启停电机功率是多少，主电机功率是多少。,2021-12-03
338,2929548,282332,查拉图斯特拉,得了，死撑有意思么？单电机混动就是不行。Niro/Ioniq那也叫单电机混动？它发电8kw主电机才32kw没有数量级差距，而且P2结构高速基本靠燃机直驱，只要不是连续堵几个小时的特殊情况，发电都还勉强能补上电机消耗，所以在高速工况多的EPA模式才能在小型车欺负THS高速吃亏得到类似的结果。这套P0+P2纯放大驱动电机的结果就是和BYD前期DM一个水平，索纳塔混动什么结果自己不会去看？就你这水平还好意思说人家不懂，麻烦你先把隔壁初中物理的问题搞清楚再说吧。,2021-12-03
339,2929540,23618,初四,byd做不好单电机混动，并不代表单电机混动不行。极睿就是单电机混动。丰田并不是传动效率低，而是在低速或怠速发动机热效率上不来，转速太低。,2021-12-03
340,2929539,23618,初四,极睿就是单电机混动。,2021-12-03
341,2929538,23618,初四,我说的就是丰田1.8啊。,2021-12-03
342,2929537,23618,初四,你啥都不懂，原地发电，电池温度没变化，1度都没上升。另外，风扇转不转主要看是否开空调，平时夏天都基本不转，更别说春秋冬季了。这种结构好不好用，去看看极睿和索纳塔吧。,2021-12-03
343,2929525,469535,XCP赵信杰,一个是发动机机脚设计问题，换了新机脚的凌放就静很多。但除此之外原地静止发电的NVH还是比较拉,2021-12-03
344,2929519,104943,司狼神威,别闹了好么，你以为国产厂商现在都在慢慢从单电机混动转向双电机混动是因为国产厂商觉得重新开一个架构比你所谓的加大电池功率更便宜？ 比亚迪DMp，标准单电机混动，电池功率够大不，馈电油耗你又不是不知道。 你是从哪儿得出极睿油耗能干本田丰田是因为极睿电池功率比他们大这个结论的。。。。,2021-12-03
345,2929504,62814,西瓜爱车车,你开心就好。,2021-12-03
346,2929478,453737,Qin2019,不明白,2021-12-03
347,2929409,12972,高速上的老鼠,地方政策就那样，西安对比亚迪也有照顾。<br>话说成都也考虑下对吉利照顾就对了。,2021-12-03
348,2929404,12972,高速上的老鼠,他要证明现代那玩意不逊于THS、电池功率可弥补架构的不足，可不得找个THS最不利的条件了。<br>只是他似乎忽略了机头排量对电池功率的需求呈正比，拿18排量来又是另一回事了。<br>话说DMI原地发电才8KW，15排量热效能到34%的样子，这效率说明书都提醒没有特殊情况不要使用。,2021-12-03
349,2929401,419754,萌萌靖怡,是的卡罗拉混动也是等到雷凌混动口碑起来了，再放开的，我记得是19年初卡罗拉混动才进去名单的,2021-12-03
350,2929380,30208,翰墨南郭,哈哈，这才是真正的朋友,2021-12-03
351,2929378,30208,翰墨南郭,现代和起亚的设计师应该流失了不少,2021-12-03
352,2929377,30208,翰墨南郭,现在的大车，不用混动这个油耗还是挺感人的,2021-12-03
353,2929375,328366,龙皇雪人,外观变得辨识度不高了……,2021-12-03
354,2929374,328366,龙皇雪人,"这么多优点，结果值得推荐➖……可怜的韩系车<img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" /><img src=""https://res.xincheping.com/images/2017/pl/emoji/expression_20.png"" class=""xcp_face_img_0"" />",2021-12-03
355,2929357,282332,查拉图斯特拉,拿THS动力分流的模式去套原地强启充电的效率，其实根本等于偷换概念...人家设定是给你直驱边走边充电的，非要学电传动模式的比原地纯发电...什么本末倒置玩法啊。说到底不管什么结构停车这种不耗能的状态就该彻底熄火，停车还点火充电，南辕北辙不过于此...,2021-12-03
356,2929352,52491,罗马假日,"中控得适应一下<img src=""https://res.xincheping.com/images/2017/pl/emoji/g0010.gif"" class=""xcp_face_img_2"" />",2021-12-03
357,2929339,452483,街九 🍃,犀利,2021-12-03
358,2929327,452115,洛威su,这外观越来越难看,2021-12-03
359,2929318,391117,不够姣好的人,外观不好看,2021-12-03
360,2929304,39307,笑春风,外观设计不好看。,2021-12-03
361,2929299,325912,啊啊啊水,品牌死穴,2021-12-03
362,2929297,472059,雅力机械,看起来感觉不错,2021-12-03
363,2929294,453331,阿勒泰在,外形很不错,2021-12-03
364,2929290,464284,秋意峰,有时间可以去看看,2021-12-03
365,2929289,464284,秋意峰,价格再低一些就好了！,2021-12-03
366,2929288,464284,秋意峰,特别期待中！,2021-12-03
